Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-04-09 09:27:19.8035;8055;582f54678fd7924a92437193df810956;anonymous;0.7788;ReceivingData
Sample;2021-04-09 09:27:19.8105;8056;582f54678fd7924a92437193df810956;anonymous;0.7247;ReceivingData
Sample;2021-04-09 09:27:19.9221;8070;582f54678fd7924a92437193df810956;anonymous;0.7281;ReceivingData
Sample;2021-04-09 09:27:19.9281;8071;582f54678fd7924a92437193df810956;anonymous;0.7294;ReceivingData
Sample;2021-04-09 09:27:20.0558;8087;582f54678fd7924a92437193df810956;anonymous;0.7008;ReceivingData
Sample;2021-04-09 09:27:20.0648;8088;582f54678fd7924a92437193df810956;anonymous;0.7073;ReceivingData
Sample;2021-04-09 09:27:20.1956;8105;582f54678fd7924a92437193df810956;anonymous;0.7298;ReceivingData
Sample;2021-04-09 09:27:20.2014;8106;582f54678fd7924a92437193df810956;anonymous;0.7600;ReceivingData
Sample;2021-04-09 09:27:20.3170;8120;582f54678fd7924a92437193df810956;anonymous;0.7004;ReceivingData
Sample;2021-04-09 09:27:20.3229;8121;582f54678fd7924a92437193df810956;anonymous;0.7081;ReceivingData
Sample;2021-04-09 09:27:20.4461;8136;582f54678fd7924a92437193df810956;anonymous;0.6856;ReceivingData
Sample;2021-04-09 09:27:20.4541;8137;582f54678fd7924a92437193df810956;anonymous;0.6772;ReceivingData
Sample;2021-04-09 09:27:20.5588;8150;582f54678fd7924a92437193df810956;anonymous;0.6500;ReceivingData
Sample;2021-04-09 09:27:20.5670;8151;582f54678fd7924a92437193df810956;anonymous;0.5041;ReceivingData
Sample;2021-04-09 09:27:20.6963;8168;582f54678fd7924a92437193df810956;anonymous;0.4764;ReceivingData
Sample;2021-04-09 09:27:20.7053;8169;582f54678fd7924a92437193df810956;anonymous;0.4176;ReceivingData
Sample;2021-04-09 09:27:20.7133;8170;582f54678fd7924a92437193df810956;anonymous;0.3909;ReceivingData
Sample;2021-04-09 09:27:20.8118;8183;582f54678fd7924a92437193df810956;anonymous;0.4136;ReceivingData
Sample;2021-04-09 09:27:20.8208;8184;582f54678fd7924a92437193df810956;anonymous;0.4405;ReceivingData
Sample;2021-04-09 09:27:20.9480;8200;582f54678fd7924a92437193df810956;anonymous;0.3983;ReceivingData
Sample;2021-04-09 09:27:20.9560;8201;582f54678fd7924a92437193df810956;anonymous;0.3928;ReceivingData
Sample;2021-04-09 09:27:21.0737;8216;582f54678fd7924a92437193df810956;anonymous;0.3653;ReceivingData
Sample;2021-04-09 09:27:21.0826;8217;582f54678fd7924a92437193df810956;anonymous;0.3566;ReceivingData
Sample;2021-04-09 09:27:21.1936;8231;582f54678fd7924a92437193df810956;anonymous;0.3343;ReceivingData
Sample;2021-04-09 09:27:21.1991;8232;582f54678fd7924a92437193df810956;anonymous;0.3686;ReceivingData
Sample;2021-04-09 09:27:21.3283;8249;582f54678fd7924a92437193df810956;anonymous;0.3821;ReceivingData
Sample;2021-04-09 09:27:21.3362;8250;582f54678fd7924a92437193df810956;anonymous;0.3780;ReceivingData
Sample;2021-04-09 09:27:21.4627;8265;582f54678fd7924a92437193df810956;anonymous;0.3888;ReceivingData
Sample;2021-04-09 09:27:21.4716;8266;582f54678fd7924a92437193df810956;anonymous;0.4256;ReceivingData
Sample;2021-04-09 09:27:21.6009;8281;582f54678fd7924a92437193df810956;anonymous;0.4655;ReceivingData
Sample;2021-04-09 09:27:21.6069;8282;582f54678fd7924a92437193df810956;anonymous;0.5238;ReceivingData
Sample;2021-04-09 09:27:21.6169;8283;582f54678fd7924a92437193df810956;anonymous;0.5546;ReceivingData
Sample;2021-04-09 09:27:21.7087;8295;582f54678fd7924a92437193df810956;anonymous;0.5582;ReceivingData
Sample;2021-04-09 09:27:21.7197;8296;582f54678fd7924a92437193df810956;anonymous;0.5475;ReceivingData
Sample;2021-04-09 09:27:21.8468;8312;582f54678fd7924a92437193df810956;anonymous;0.4785;ReceivingData
Sample;2021-04-09 09:27:21.8538;8313;582f54678fd7924a92437193df810956;anonymous;0.4704;ReceivingData
Sample;2021-04-09 09:27:21.9625;8327;582f54678fd7924a92437193df810956;anonymous;0.4459;ReceivingData
Sample;2021-04-09 09:27:21.9715;8328;582f54678fd7924a92437193df810956;anonymous;0.4831;ReceivingData
Sample;2021-04-09 09:27:22.1008;8344;582f54678fd7924a92437193df810956;anonymous;0.4725;ReceivingData
Sample;2021-04-09 09:27:22.1078;8345;582f54678fd7924a92437193df810956;anonymous;0.4754;ReceivingData
Sample;2021-04-09 09:27:22.2212;8359;582f54678fd7924a92437193df810956;anonymous;0.4923;ReceivingData
Sample;2021-04-09 09:27:22.2282;8360;582f54678fd7924a92437193df810956;anonymous;0.5347;ReceivingData
Sample;2021-04-09 09:27:22.3491;8376;582f54678fd7924a92437193df810956;anonymous;0.5972;ReceivingData
Sample;2021-04-09 09:27:22.3581;8377;582f54678fd7924a92437193df810956;anonymous;0.5404;ReceivingData
Sample;2021-04-09 09:27:22.4848;8393;582f54678fd7924a92437193df810956;anonymous;0.4546;ReceivingData
Sample;2021-04-09 09:27:22.4917;8394;582f54678fd7924a92437193df810956;anonymous;0.4315;ReceivingData
Sample;2021-04-09 09:27:22.6304;8411;582f54678fd7924a92437193df810956;anonymous;0.4241;ReceivingData
Sample;2021-04-09 09:27:22.6382;8412;582f54678fd7924a92437193df810956;anonymous;0.3913;ReceivingData
Sample;2021-04-09 09:27:22.6463;8413;582f54678fd7924a92437193df810956;anonymous;0.3629;ReceivingData
Sample;2021-04-09 09:27:22.7299;8424;582f54678fd7924a92437193df810956;anonymous;0.3752;ReceivingData
Sample;2021-04-09 09:27:22.7394;8425;582f54678fd7924a92437193df810956;anonymous;0.3817;ReceivingData
Sample;2021-04-09 09:27:22.8631;8441;582f54678fd7924a92437193df810956;anonymous;0.4760;ReceivingData
Sample;2021-04-09 09:27:22.8720;8442;582f54678fd7924a92437193df810956;anonymous;0.4812;ReceivingData
Sample;2021-04-09 09:27:22.9831;8456;582f54678fd7924a92437193df810956;anonymous;0.4318;ReceivingData
Sample;2021-04-09 09:27:22.9941;8457;582f54678fd7924a92437193df810956;anonymous;0.4558;ReceivingData
Sample;2021-04-09 09:27:23.1387;8475;582f54678fd7924a92437193df810956;anonymous;0.4448;ReceivingData
Sample;2021-04-09 09:27:23.1447;8476;582f54678fd7924a92437193df810956;anonymous;0.3875;ReceivingData
Sample;2021-04-09 09:27:23.2550;8489;582f54678fd7924a92437193df810956;anonymous;0.4059;ReceivingData
Sample;2021-04-09 09:27:23.2610;8490;582f54678fd7924a92437193df810956;anonymous;0.4015;ReceivingData
Sample;2021-04-09 09:27:23.3697;8504;582f54678fd7924a92437193df810956;anonymous;0.3926;ReceivingData
Sample;2021-04-09 09:27:23.3767;8505;582f54678fd7924a92437193df810956;anonymous;0.4382;ReceivingData
Sample;2021-04-09 09:27:23.4998;8520;582f54678fd7924a92437193df810956;anonymous;0.4908;ReceivingData
Sample;2021-04-09 09:27:23.5067;8521;582f54678fd7924a92437193df810956;anonymous;0.4363;ReceivingData
Sample;2021-04-09 09:27:23.5157;8522;582f54678fd7924a92437193df810956;anonymous;0.4434;ReceivingData
Sample;2021-04-09 09:27:23.6293;8536;582f54678fd7924a92437193df810956;anonymous;0.4730;ReceivingData
Sample;2021-04-09 09:27:23.6392;8537;582f54678fd7924a92437193df810956;anonymous;0.4647;ReceivingData
Sample;2021-04-09 09:27:23.7592;8553;582f54678fd7924a92437193df810956;anonymous;0.4567;ReceivingData
Sample;2021-04-09 09:27:23.7649;8554;582f54678fd7924a92437193df810956;anonymous;0.4757;ReceivingData
Sample;2021-04-09 09:27:23.8768;8568;582f54678fd7924a92437193df810956;anonymous;0.4690;ReceivingData
Sample;2021-04-09 09:27:23.8848;8569;582f54678fd7924a92437193df810956;anonymous;0.4793;ReceivingData
Sample;2021-04-09 09:27:24.0254;8587;582f54678fd7924a92437193df810956;anonymous;0.5235;ReceivingData
Sample;2021-04-09 09:27:24.0343;8588;582f54678fd7924a92437193df810956;anonymous;0.5471;ReceivingData
Sample;2021-04-09 09:27:24.1411;8601;582f54678fd7924a92437193df810956;anonymous;0.5493;ReceivingData
Sample;2021-04-09 09:27:24.1500;8602;582f54678fd7924a92437193df810956;anonymous;0.5766;ReceivingData
Sample;2021-04-09 09:27:24.2701;8618;582f54678fd7924a92437193df810956;anonymous;0.5457;ReceivingData
Sample;2021-04-09 09:27:24.2791;8619;582f54678fd7924a92437193df810956;anonymous;0.5121;ReceivingData
Sample;2021-04-09 09:27:24.3973;8634;582f54678fd7924a92437193df810956;anonymous;0.4448;ReceivingData
Sample;2021-04-09 09:27:24.4073;8635;582f54678fd7924a92437193df810956;anonymous;0.4000;ReceivingData
Sample;2021-04-09 09:27:24.5195;8649;582f54678fd7924a92437193df810956;anonymous;0.4393;ReceivingData
Sample;2021-04-09 09:27:24.5275;8650;582f54678fd7924a92437193df810956;anonymous;0.5398;ReceivingData
Sample;2021-04-09 09:27:24.5355;8651;582f54678fd7924a92437193df810956;anonymous;0.5647;ReceivingData
Sample;2021-04-09 09:27:24.6469;8665;582f54678fd7924a92437193df810956;anonymous;0.5433;ReceivingData
Sample;2021-04-09 09:27:24.6509;8666;582f54678fd7924a92437193df810956;anonymous;0.5521;ReceivingData
Sample;2021-04-09 09:27:24.7756;8681;582f54678fd7924a92437193df810956;anonymous;0.5276;ReceivingData
Sample;2021-04-09 09:27:24.7826;8682;582f54678fd7924a92437193df810956;anonymous;0.4760;ReceivingData
Sample;2021-04-09 09:27:24.9188;8698;582f54678fd7924a92437193df810956;anonymous;0.4771;ReceivingData
Sample;2021-04-09 09:27:24.9253;8699;582f54678fd7924a92437193df810956;anonymous;0.4622;ReceivingData
Sample;2021-04-09 09:27:25.0271;8712;582f54678fd7924a92437193df810956;anonymous;0.4242;ReceivingData
Sample;2021-04-09 09:27:25.0351;8713;582f54678fd7924a92437193df810956;anonymous;0.4714;ReceivingData
Sample;2021-04-09 09:27:25.1664;8729;582f54678fd7924a92437193df810956;anonymous;0.4728;ReceivingData
Sample;2021-04-09 09:27:25.1744;8730;582f54678fd7924a92437193df810956;anonymous;0.5069;ReceivingData
Sample;2021-04-09 09:27:25.2841;8744;582f54678fd7924a92437193df810956;anonymous;0.5676;ReceivingData
Sample;2021-04-09 09:27:25.2931;8745;582f54678fd7924a92437193df810956;anonymous;0.5558;ReceivingData
Sample;2021-04-09 09:27:25.4150;8761;582f54678fd7924a92437193df810956;anonymous;0.5358;ReceivingData
Sample;2021-04-09 09:27:25.4240;8762;582f54678fd7924a92437193df810956;anonymous;0.5591;ReceivingData
Sample;2021-04-09 09:27:25.4306;8763;582f54678fd7924a92437193df810956;anonymous;0.5502;ReceivingData
Sample;2021-04-09 09:27:25.5419;8777;582f54678fd7924a92437193df810956;anonymous;0.4780;ReceivingData
Sample;2021-04-09 09:27:25.5484;8778;582f54678fd7924a92437193df810956;anonymous;0.4784;ReceivingData
Sample;2021-04-09 09:27:25.6612;8792;582f54678fd7924a92437193df810956;anonymous;0.5375;ReceivingData
Sample;2021-04-09 09:27:25.6701;8793;582f54678fd7924a92437193df810956;anonymous;0.5632;ReceivingData
Sample;2021-04-09 09:27:25.8034;8810;582f54678fd7924a92437193df810956;anonymous;0.5671;ReceivingData
Sample;2021-04-09 09:27:25.8094;8811;582f54678fd7924a92437193df810956;anonymous;0.5971;ReceivingData
Sample;2021-04-09 09:27:25.9343;8827;582f54678fd7924a92437193df810956;anonymous;0.5896;ReceivingData
Sample;2021-04-09 09:27:25.9412;8828;582f54678fd7924a92437193df810956;anonymous;0.5614;ReceivingData
Sample;2021-04-09 09:27:26.0605;8843;582f54678fd7924a92437193df810956;anonymous;0.5512;ReceivingData
Sample;2021-04-09 09:27:26.0683;8844;582f54678fd7924a92437193df810956;anonymous;0.5379;ReceivingData
Sample;2021-04-09 09:27:26.1811;8858;582f54678fd7924a92437193df810956;anonymous;0.5408;ReceivingData
Sample;2021-04-09 09:27:26.1861;8859;582f54678fd7924a92437193df810956;anonymous;0.5607;ReceivingData
Sample;2021-04-09 09:27:26.3126;8875;582f54678fd7924a92437193df810956;anonymous;0.5602;ReceivingData
Sample;2021-04-09 09:27:26.3196;8876;582f54678fd7924a92437193df810956;anonymous;0.5765;ReceivingData
Sample;2021-04-09 09:27:26.4393;8891;582f54678fd7924a92437193df810956;anonymous;0.5566;ReceivingData
Sample;2021-04-09 09:27:26.4453;8892;582f54678fd7924a92437193df810956;anonymous;0.5199;ReceivingData
Sample;2021-04-09 09:27:26.4553;8893;582f54678fd7924a92437193df810956;anonymous;0.5188;ReceivingData
Sample;2021-04-09 09:27:26.5570;8906;582f54678fd7924a92437193df810956;anonymous;0.5274;ReceivingData
Sample;2021-04-09 09:27:26.5660;8907;582f54678fd7924a92437193df810956;anonymous;0.5689;ReceivingData
Sample;2021-04-09 09:27:26.7004;8923;582f54678fd7924a92437193df810956;anonymous;0.5615;ReceivingData
Sample;2021-04-09 09:27:26.7094;8924;582f54678fd7924a92437193df810956;anonymous;0.5445;ReceivingData
Sample;2021-04-09 09:27:26.8231;8938;582f54678fd7924a92437193df810956;anonymous;0.5379;ReceivingData
Sample;2021-04-09 09:27:26.8301;8939;582f54678fd7924a92437193df810956;anonymous;0.5430;ReceivingData
Sample;2021-04-09 09:27:26.9497;8954;582f54678fd7924a92437193df810956;anonymous;0.5830;ReceivingData
Sample;2021-04-09 09:27:26.9567;8955;582f54678fd7924a92437193df810956;anonymous;0.5755;ReceivingData
Sample;2021-04-09 09:27:27.0747;8970;582f54678fd7924a92437193df810956;anonymous;0.5600;ReceivingData
Sample;2021-04-09 09:27:27.0817;8971;582f54678fd7924a92437193df810956;anonymous;0.5438;ReceivingData
Sample;2021-04-09 09:27:27.2052;8987;582f54678fd7924a92437193df810956;anonymous;0.4962;ReceivingData
Sample;2021-04-09 09:27:27.2142;8988;582f54678fd7924a92437193df810956;anonymous;0.4202;ReceivingData
Sample;2021-04-09 09:27:27.3458;9005;582f54678fd7924a92437193df810956;anonymous;0.3996;ReceivingData
Sample;2021-04-09 09:27:27.3548;9006;582f54678fd7924a92437193df810956;anonymous;0.4190;ReceivingData
Sample;2021-04-09 09:27:27.3618;9007;582f54678fd7924a92437193df810956;anonymous;0.4521;ReceivingData
Sample;2021-04-09 09:27:27.4559;9019;582f54678fd7924a92437193df810956;anonymous;0.4735;ReceivingData
Sample;2021-04-09 09:27:27.4649;9020;582f54678fd7924a92437193df810956;anonymous;0.4766;ReceivingData
Sample;2021-04-09 09:27:27.5835;9035;582f54678fd7924a92437193df810956;anonymous;0.4683;ReceivingData
Sample;2021-04-09 09:27:27.5935;9036;582f54678fd7924a92437193df810956;anonymous;0.3789;ReceivingData
Sample;2021-04-09 09:27:27.7192;9051;582f54678fd7924a92437193df810956;anonymous;0.3664;ReceivingData
Sample;2021-04-09 09:27:27.7262;9052;582f54678fd7924a92437193df810956;anonymous;0.3883;ReceivingData
Sample;2021-04-09 09:27:27.8539;9068;582f54678fd7924a92437193df810956;anonymous;0.3556;ReceivingData
Sample;2021-04-09 09:27:27.8599;9069;582f54678fd7924a92437193df810956;anonymous;0.3202;ReceivingData
Sample;2021-04-09 09:27:27.9696;9082;582f54678fd7924a92437193df810956;anonymous;0.3168;ReceivingData
Sample;2021-04-09 09:27:27.9766;9083;582f54678fd7924a92437193df810956;anonymous;0.3051;ReceivingData
Sample;2021-04-09 09:27:28.1190;9101;582f54678fd7924a92437193df810956;anonymous;0.3829;ReceivingData
Sample;2021-04-09 09:27:28.1253;9102;582f54678fd7924a92437193df810956;anonymous;0.4014;ReceivingData
Sample;2021-04-09 09:27:28.2318;9115;582f54678fd7924a92437193df810956;anonymous;0.3819;ReceivingData
Sample;2021-04-09 09:27:28.2408;9116;582f54678fd7924a92437193df810956;anonymous;0.3810;ReceivingData
Sample;2021-04-09 09:27:28.3479;9130;582f54678fd7924a92437193df810956;anonymous;0.3522;ReceivingData
Sample;2021-04-09 09:27:28.3564;9131;582f54678fd7924a92437193df810956;anonymous;0.3752;ReceivingData
Sample;2021-04-09 09:27:28.3633;9132;582f54678fd7924a92437193df810956;anonymous;0.3743;ReceivingData
Sample;2021-04-09 09:27:28.4823;9147;582f54678fd7924a92437193df810956;anonymous;0.3535;ReceivingData
Sample;2021-04-09 09:27:28.4923;9148;582f54678fd7924a92437193df810956;anonymous;0.3454;ReceivingData
Sample;2021-04-09 09:27:28.6191;9164;582f54678fd7924a92437193df810956;anonymous;0.3379;ReceivingData
Sample;2021-04-09 09:27:28.6250;9165;582f54678fd7924a92437193df810956;anonymous;0.3669;ReceivingData
Sample;2021-04-09 09:27:28.7353;9179;582f54678fd7924a92437193df810956;anonymous;0.3603;ReceivingData
Sample;2021-04-09 09:27:28.7423;9180;582f54678fd7924a92437193df810956;anonymous;0.3824;ReceivingData
Sample;2021-04-09 09:27:28.8630;9195;582f54678fd7924a92437193df810956;anonymous;0.4622;ReceivingData
Sample;2021-04-09 09:27:28.8700;9196;582f54678fd7924a92437193df810956;anonymous;0.4839;ReceivingData
Sample;2021-04-09 09:27:28.9924;9211;582f54678fd7924a92437193df810956;anonymous;0.5411;ReceivingData
Sample;2021-04-09 09:27:28.9984;9212;582f54678fd7924a92437193df810956;anonymous;0.5586;ReceivingData
Sample;2021-04-09 09:27:29.1182;9227;582f54678fd7924a92437193df810956;anonymous;0.4892;ReceivingData
Sample;2021-04-09 09:27:29.1272;9228;582f54678fd7924a92437193df810956;anonymous;0.4956;ReceivingData
Sample;2021-04-09 09:27:29.2611;9245;582f54678fd7924a92437193df810956;anonymous;0.5288;ReceivingData
Sample;2021-04-09 09:27:29.2681;9246;582f54678fd7924a92437193df810956;anonymous;0.5085;ReceivingData
Sample;2021-04-09 09:27:29.2771;9247;582f54678fd7924a92437193df810956;anonymous;0.5251;ReceivingData
Sample;2021-04-09 09:27:29.3732;9259;582f54678fd7924a92437193df810956;anonymous;0.5218;ReceivingData
Sample;2021-04-09 09:27:29.3831;9260;582f54678fd7924a92437193df810956;anonymous;0.4342;ReceivingData
Sample;2021-04-09 09:27:29.5134;9277;582f54678fd7924a92437193df810956;anonymous;0.3817;ReceivingData
Sample;2021-04-09 09:27:29.5203;9278;582f54678fd7924a92437193df810956;anonymous;0.3686;ReceivingData
Sample;2021-04-09 09:27:29.6400;9293;582f54678fd7924a92437193df810956;anonymous;0.3667;ReceivingData
Sample;2021-04-09 09:27:29.6480;9294;582f54678fd7924a92437193df810956;anonymous;0.3601;ReceivingData
Sample;2021-04-09 09:27:29.7597;9308;582f54678fd7924a92437193df810956;anonymous;0.3513;ReceivingData
Sample;2021-04-09 09:27:29.7687;9309;582f54678fd7924a92437193df810956;anonymous;0.3401;ReceivingData
Sample;2021-04-09 09:27:29.8993;9325;582f54678fd7924a92437193df810956;anonymous;0.2915;ReceivingData
Sample;2021-04-09 09:27:29.9093;9326;582f54678fd7924a92437193df810956;anonymous;0.2741;ReceivingData
Sample;2021-04-09 09:27:30.0280;9341;582f54678fd7924a92437193df810956;anonymous;0.2542;ReceivingData
Sample;2021-04-09 09:27:30.0370;9342;582f54678fd7924a92437193df810956;anonymous;0.2283;ReceivingData
Sample;2021-04-09 09:27:30.1327;9354;582f54678fd7924a92437193df810956;anonymous;0.2458;ReceivingData
Sample;2021-04-09 09:27:30.1407;9355;582f54678fd7924a92437193df810956;anonymous;0.2648;ReceivingData
Sample;2021-04-09 09:27:30.2771;9372;582f54678fd7924a92437193df810956;anonymous;0.2464;ReceivingData
Sample;2021-04-09 09:27:30.2861;9373;582f54678fd7924a92437193df810956;anonymous;0.2494;ReceivingData
Sample;2021-04-09 09:27:30.2941;9374;582f54678fd7924a92437193df810956;anonymous;0.2821;ReceivingData
Sample;2021-04-09 09:27:30.3954;9388;582f54678fd7924a92437193df810956;anonymous;0.3916;ReceivingData
Sample;2021-04-09 09:27:30.4014;9389;582f54678fd7924a92437193df810956;anonymous;0.5645;ReceivingData
Sample;2021-04-09 09:27:30.5250;9404;582f54678fd7924a92437193df810956;anonymous;0.5452;ReceivingData
Sample;2021-04-09 09:27:30.5325;9405;582f54678fd7924a92437193df810956;anonymous;0.5401;ReceivingData
Sample;2021-04-09 09:27:30.6485;9419;582f54678fd7924a92437193df810956;anonymous;0.5725;ReceivingData
Sample;2021-04-09 09:27:30.6545;9420;582f54678fd7924a92437193df810956;anonymous;0.5638;ReceivingData
Sample;2021-04-09 09:27:30.7849;9436;582f54678fd7924a92437193df810956;anonymous;0.6117;ReceivingData
Sample;2021-04-09 09:27:30.7948;9437;582f54678fd7924a92437193df810956;anonymous;0.6019;ReceivingData
Sample;2021-04-09 09:27:30.9076;9452;582f54678fd7924a92437193df810956;anonymous;0.6334;ReceivingData
Sample;2021-04-09 09:27:30.9145;9453;582f54678fd7924a92437193df810956;anonymous;0.6336;ReceivingData
Sample;2021-04-09 09:27:31.0432;9470;582f54678fd7924a92437193df810956;anonymous;0.7451;ReceivingData
Sample;2021-04-09 09:27:31.0492;9471;582f54678fd7924a92437193df810956;anonymous;0.8079;ReceivingData
Sample;2021-04-09 09:27:31.1639;9485;582f54678fd7924a92437193df810956;anonymous;0.8166;ReceivingData
Sample;2021-04-09 09:27:31.1689;9486;582f54678fd7924a92437193df810956;anonymous;0.8566;ReceivingData
Sample;2021-04-09 09:27:31.1785;9487;582f54678fd7924a92437193df810956;anonymous;0.8556;ReceivingData
Sample;2021-04-09 09:27:31.2944;9502;582f54678fd7924a92437193df810956;anonymous;0.8739;ReceivingData
Sample;2021-04-09 09:27:31.3014;9503;582f54678fd7924a92437193df810956;anonymous;0.8931;ReceivingData
Sample;2021-04-09 09:27:31.4982;9528;582f54678fd7924a92437193df810956;anonymous;0.8831;ReceivingData
Sample;2021-04-09 09:27:31.5042;9529;582f54678fd7924a92437193df810956;anonymous;0.8794;ReceivingData
Sample;2021-04-09 09:27:31.5590;9536;582f54678fd7924a92437193df810956;anonymous;0.8965;ReceivingData
Sample;2021-04-09 09:27:31.5680;9537;582f54678fd7924a92437193df810956;anonymous;0.9024;ReceivingData
Sample;2021-04-09 09:27:31.7013;9554;582f54678fd7924a92437193df810956;anonymous;0.8977;ReceivingData
Sample;2021-04-09 09:27:31.7103;9555;582f54678fd7924a92437193df810956;anonymous;0.8923;ReceivingData
Sample;2021-04-09 09:27:31.8130;9568;582f54678fd7924a92437193df810956;anonymous;0.8998;ReceivingData
Sample;2021-04-09 09:27:31.8190;9569;582f54678fd7924a92437193df810956;anonymous;0.9128;ReceivingData
Sample;2021-04-09 09:27:31.9386;9583;582f54678fd7924a92437193df810956;anonymous;0.9134;ReceivingData
Sample;2021-04-09 09:27:31.9476;9584;582f54678fd7924a92437193df810956;anonymous;0.9301;ReceivingData
Sample;2021-04-09 09:27:32.0617;9599;582f54678fd7924a92437193df810956;anonymous;0.9157;ReceivingData
Sample;2021-04-09 09:27:32.0676;9600;582f54678fd7924a92437193df810956;anonymous;0.8828;ReceivingData
Sample;2021-04-09 09:27:32.1835;9615;582f54678fd7924a92437193df810956;anonymous;0.8610;ReceivingData
Sample;2021-04-09 09:27:32.1924;9616;582f54678fd7924a92437193df810956;anonymous;0.8519;ReceivingData
Sample;2021-04-09 09:27:32.1984;9617;582f54678fd7924a92437193df810956;anonymous;0.8577;ReceivingData
Sample;2021-04-09 09:27:32.3191;9632;582f54678fd7924a92437193df810956;anonymous;0.7933;ReceivingData
Sample;2021-04-09 09:27:32.3261;9633;582f54678fd7924a92437193df810956;anonymous;0.7957;ReceivingData
Sample;2021-04-09 09:27:32.4534;9649;582f54678fd7924a92437193df810956;anonymous;0.8198;ReceivingData
Sample;2021-04-09 09:27:32.4624;9650;582f54678fd7924a92437193df810956;anonymous;0.8413;ReceivingData
Sample;2021-04-09 09:27:32.5651;9663;582f54678fd7924a92437193df810956;anonymous;0.8529;ReceivingData
Sample;2021-04-09 09:27:32.5751;9664;582f54678fd7924a92437193df810956;anonymous;0.8385;ReceivingData
Sample;2021-04-09 09:27:32.6982;9681;582f54678fd7924a92437193df810956;anonymous;0.8182;ReceivingData
Sample;2021-04-09 09:27:32.7042;9682;582f54678fd7924a92437193df810956;anonymous;0.7788;ReceivingData
Sample;2021-04-09 09:27:32.8229;9697;582f54678fd7924a92437193df810956;anonymous;0.7153;ReceivingData
Sample;2021-04-09 09:27:32.8299;9698;582f54678fd7924a92437193df810956;anonymous;0.7007;ReceivingData
Sample;2021-04-09 09:27:32.9568;9714;582f54678fd7924a92437193df810956;anonymous;0.7227;ReceivingData
Sample;2021-04-09 09:27:32.9628;9715;582f54678fd7924a92437193df810956;anonymous;0.6994;ReceivingData
Sample;2021-04-09 09:27:33.0815;9730;582f54678fd7924a92437193df810956;anonymous;0.6830;ReceivingData
Sample;2021-04-09 09:27:33.0885;9731;582f54678fd7924a92437193df810956;anonymous;0.7039;ReceivingData
Sample;2021-04-09 09:27:33.0978;9732;582f54678fd7924a92437193df810956;anonymous;0.7764;ReceivingData
Sample;2021-04-09 09:27:33.2244;9748;582f54678fd7924a92437193df810956;anonymous;0.8228;ReceivingData
Sample;2021-04-09 09:27:33.2324;9749;582f54678fd7924a92437193df810956;anonymous;0.8453;ReceivingData
Sample;2021-04-09 09:27:33.3471;9764;582f54678fd7924a92437193df810956;anonymous;0.8569;ReceivingData
Sample;2021-04-09 09:27:33.3561;9765;582f54678fd7924a92437193df810956;anonymous;0.8558;ReceivingData
Sample;2021-04-09 09:27:33.4671;9779;582f54678fd7924a92437193df810956;anonymous;0.8476;ReceivingData
Sample;2021-04-09 09:27:33.4738;9780;582f54678fd7924a92437193df810956;anonymous;0.8426;ReceivingData
Sample;2021-04-09 09:27:33.5906;9794;582f54678fd7924a92437193df810956;anonymous;0.8678;ReceivingData
Sample;2021-04-09 09:27:33.5975;9795;582f54678fd7924a92437193df810956;anonymous;0.8932;ReceivingData
Sample;2021-04-09 09:27:33.7222;9810;582f54678fd7924a92437193df810956;anonymous;0.8846;ReceivingData
Sample;2021-04-09 09:27:33.7282;9811;582f54678fd7924a92437193df810956;anonymous;0.8826;ReceivingData
Sample;2021-04-09 09:27:33.8504;9826;582f54678fd7924a92437193df810956;anonymous;0.8426;ReceivingData
Sample;2021-04-09 09:27:33.8604;9827;582f54678fd7924a92437193df810956;anonymous;0.7907;ReceivingData
Sample;2021-04-09 09:27:33.9731;9841;582f54678fd7924a92437193df810956;anonymous;0.7846;ReceivingData
Sample;2021-04-09 09:27:33.9801;9842;582f54678fd7924a92437193df810956;anonymous;0.8196;ReceivingData
Sample;2021-04-09 09:27:34.1052;9858;582f54678fd7924a92437193df810956;anonymous;0.7792;ReceivingData
Sample;2021-04-09 09:27:34.1132;9859;582f54678fd7924a92437193df810956;anonymous;0.8032;ReceivingData
Sample;2021-04-09 09:27:34.1212;9860;582f54678fd7924a92437193df810956;anonymous;0.7428;ReceivingData
Sample;2021-04-09 09:27:34.2309;9874;582f54678fd7924a92437193df810956;anonymous;0.6588;ReceivingData
Sample;2021-04-09 09:27:34.2369;9875;582f54678fd7924a92437193df810956;anonymous;0.5724;ReceivingData
Sample;2021-04-09 09:27:34.3606;9890;582f54678fd7924a92437193df810956;anonymous;0.5315;ReceivingData
Sample;2021-04-09 09:27:34.3695;9891;582f54678fd7924a92437193df810956;anonymous;0.4999;ReceivingData
Sample;2021-04-09 09:27:34.4992;9907;582f54678fd7924a92437193df810956;anonymous;0.4487;ReceivingData
Sample;2021-04-09 09:27:34.5082;9908;582f54678fd7924a92437193df810956;anonymous;0.4293;ReceivingData
Sample;2021-04-09 09:27:34.6362;9924;582f54678fd7924a92437193df810956;anonymous;0.3685;ReceivingData
Sample;2021-04-09 09:27:34.6428;9925;582f54678fd7924a92437193df810956;anonymous;0.3378;ReceivingData
